LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106270822	06/27/2011	06/27/2011	4312	  1752-1-01	7407143107	8.3	1	77.6	12057036	3901	14126	00004687        	1	0	     72224	1	0
201106270822	06/27/2011	06/27/2011	4313	  1752-1-01	7407143217	8.3	1	73.7	12057037	3901	14126	00004687        	1	0	     72224	1	0
201106270822	06/27/2011	06/27/2011	4314	  1752-1-01	7407143726	8.3	1	77.5	12057038	3901	14126	00004687        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4315	  2324-1-01	7107142716	5.95	1	39.7	12057039	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4316	  2324-1-01	7307134803	5.95	1	38	12057040	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4317	  2324-1-01	7407144125	5.95	1	40.7	12057041	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4318	  2324-1-01	7407144737	5.95	1	39	12057042	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4319	  2324-1-01	7407145702	5.95	1	43.6	12057043	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4320	  2324-1-01	7507151421	5.95	1	31.9	12057044	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4321	  2324-1-01	7607142303	5.95	1	36.8	12057045	3901	14126	00004686        	1	0	     72224	1	0
201106270823	06/27/2011	06/27/2011	4322	  2324-1-01	7607143010	5.95	1	38.5	12057046	3901	14126	00004686        	1	0	     72224	1	0
