LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103280605	03/28/2011	03/28/2011	3783	  1368-1-01	21559428  	9.15	1	57.5	11853879	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3784	  1368-1-01	21559460  	9.15	1	58.6	11853880	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3785	  1368-1-01	21559534  	9.15	1	69.8	11853881	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3786	  1368-1-01	21559566  	9.15	1	74.8	11853882	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3787	  1368-1-01	21574444  	9.15	1	66.5	11853883	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3788	  1368-1-01	21574461  	9.15	1	68.5	11853884	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3789	  1368-1-01	21574471  	9.15	1	54.9	11853885	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3790	  1368-1-01	21574510  	9.15	1	64.9	11853886	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3791	  1368-1-01	23817432  	9.15	1	68.5	11853887	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3792	  1368-1-01	23828660  	9.15	1	64.4	11853888	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3793	  1368-1-01	23828678  	9.15	1	67.2	11853889	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3794	  1368-1-01	23828689  	9.15	1	63.6	11853890	8301	13430	00003552        	1
201103280605	03/28/2011	03/28/2011	3795	  1368-1-01	23828696  	9.15	1	69.7	11853891	8301	13430	00003552        	1
201103280606	03/28/2011	03/28/2011	3796	  1368-1-01	21574414  	9.15	1	66.8	11853892	8301	13430	00003551        	1
201103280606	03/28/2011	03/28/2011	3797	  1368-1-01	21574419  	9.15	1	63.3	11853893	8301	13430	00003551        	1
201103280606	03/28/2011	03/28/2011	3798	  1368-1-01	21574455  	9.15	1	56.7	11853894	8301	13430	00003551        	1
201103280606	03/28/2011	03/28/2011	3799	  1368-1-01	21574465  	9.15	1	65.2	11853895	8301	13430	00003551        	1
